u,mode_n1,mode_n2,mode_n3,mode_n4,mode_n5,mode_n6
0.673168,2.14973036e-02,2.34369476e-03,-2.11019594e-02,1.86083799e-02,2.60782522e-03,2.00200898e-02
0.674169,2.15276429e-02,2.18316991e-03,-2.10103725e-02,1.87936000e-02,2.22743158e-03,1.98391291e-02
0.675169,2.15576312e-02,2.02268317e-03,-2.09168245e-02,1.89757233e-02,1.84560642e-03,1.96492986e-02
0.676169,2.15873035e-02,1.86226270e-03,-2.08212250e-02,1.91547755e-02,1.46272976e-03,1.94504158e-02
0.677169,2.16166945e-02,1.70193418e-03,-2.07234841e-02,1.93307758e-02,1.07917946e-03,1.92423351e-02
0.678170,2.16458349e-02,1.54171356e-03,-2.06235237e-02,1.95037156e-02,6.95295624e-04,1.90250101e-02
0.679170,2.16747455e-02,1.38160198e-03,-2.05212706e-02,1.96735197e-02,3.11353895e-04,1.87984777e-02
0.680170,2.17034413e-02,1.22157980e-03,-2.04167202e-02,1.98401169e-02,-7.24520227e-05,1.85631138e-02
0.681170,2.17319252e-02,1.06161023e-03,-2.03098768e-02,2.00033618e-02,-4.56011567e-04,1.83193831e-02
0.682171,2.17601920e-02,9.01642321e-04,-2.02007684e-02,2.01630721e-02,-8.39277608e-04,1.80678805e-02
0.683171,2.17882318e-02,7.41617721e-04,-2.00894359e-02,2.03190471e-02,-1.22223682e-03,1.78092678e-02
0.684171,2.18160348e-02,5.81479101e-04,-1.99759209e-02,2.04710899e-02,-1.60487298e-03,1.75441953e-02
0.685171,2.18435930e-02,4.21177155e-04,-1.98602366e-02,2.06189980e-02,-1.98712690e-03,1.72731858e-02
0.686172,2.18709099e-02,2.60681238e-04,-1.97424011e-02,2.07626658e-02,-2.36887421e-03,1.69966890e-02
0.687172,2.18979973e-02,9.99809882e-05,-1.96223962e-02,2.09020285e-02,-2.74990638e-03,1.67149479e-02
0.688172,2.19248763e-02,-6.09138670e-05,-1.95001720e-02,2.10370676e-02,-3.12993374e-03,1.64280195e-02
0.689172,2.19515749e-02,-2.21976991e-04,-1.93756579e-02,2.11678073e-02,-3.50860660e-03,1.61358243e-02
0.690173,2.19781245e-02,-3.83172336e-04,-1.92487744e-02,2.12942971e-02,-3.88554942e-03,1.58382133e-02
0.691173,2.20045541e-02,-5.44463102e-04,-1.91194345e-02,2.14165671e-02,-4.26039021e-03,1.55350192e-02
0.692173,2.20308869e-02,-7.05819376e-04,-1.89875854e-02,2.15346518e-02,-4.63282433e-03,1.52261969e-02
0.693173,2.20571354e-02,-8.67225783e-04,-1.88532143e-02,2.16485608e-02,-5.00264677e-03,1.49118692e-02
0.694174,2.20832995e-02,-1.02868488e-03,-1.87163341e-02,2.17582397e-02,-5.36974591e-03,1.45923074e-02
0.695174,2.21093670e-02,-1.19021578e-03,-1.85769925e-02,2.18635907e-02,-5.73410702e-03,1.42679406e-02
0.696174,2.21353166e-02,-1.35184906e-03,-1.84352638e-02,2.19644870e-02,-6.09578803e-03,1.39393047e-02
0.697174,2.21611220e-02,-1.51361911e-03,-1.82912291e-02,2.20607806e-02,-6.45487446e-03,1.36069561e-02
0.698175,2.21867570e-02,-1.67555442e-03,-1.81449665e-02,2.21523357e-02,-6.81144017e-03,1.32713931e-02
0.699175,2.22122030e-02,-1.83766629e-03,-1.79965589e-02,2.22391067e-02,-7.16553253e-03,1.29330018e-02
0.700175,2.22374497e-02,-1.99994561e-03,-1.78460478e-02,2.23210751e-02,-7.51710354e-03,1.25919509e-02
0.701175,2.22624968e-02,-2.16236012e-03,-1.76934447e-02,2.23982839e-02,-7.86601875e-03,1.22482035e-02
0.702176,2.22873531e-02,-2.32485735e-03,-1.75387356e-02,2.24708294e-02,-8.21207106e-03,1.19015470e-02
0.703176,2.23120323e-02,-2.48737155e-03,-1.73818908e-02,2.25388407e-02,-8.55501172e-03,1.15516595e-02
0.704176,2.23365468e-02,-2.64983256e-03,-1.72228645e-02,2.26024221e-02,-8.89456812e-03,1.11981718e-02
0.705176,2.23609060e-02,-2.81217832e-03,-1.70616652e-02,2.26617344e-02,-9.23057742e-03,1.08408552e-02
0.706177,2.23851075e-02,-2.97436245e-03,-1.68983129e-02,2.27168574e-02,-9.56293768e-03,1.04796051e-02
0.707177,2.24091366e-02,-3.13635871e-03,-1.67328644e-02,2.27678187e-02,-9.89165343e-03,1.01145056e-02
0.708177,2.24329664e-02,-3.29816043e-03,-1.65654118e-02,2.28145956e-02,-1.02168303e-02,9.74581918e-03
0.709177,2.24565611e-02,-3.45977517e-03,-1.63960731e-02,2.28571291e-02,-1.05386473e-02,9.37393170e-03
0.710178,2.24798793e-02,-3.62121431e-03,-1.62249646e-02,2.28953166e-02,-1.08572895e-02,8.99924706e-03
0.711178,2.25028857e-02,-3.78248571e-03,-1.60522180e-02,2.29291289e-02,-1.11729602e-02,8.62214104e-03
0.712178,2.25255525e-02,-3.94358097e-03,-1.58779329e-02,2.29585637e-02,-1.14857791e-02,8.24282239e-03
0.713178,2.25478632e-02,-4.10447008e-03,-1.57021717e-02,2.29836687e-02,-1.17957627e-02,7.86129251e-03
0.714179,2.25698138e-02,-4.26510105e-03,-1.55249610e-02,2.30045506e-02,-1.21028271e-02,7.47734896e-03
0.715179,2.25914103e-02,-4.42540479e-03,-1.53462989e-02,2.30213621e-02,-1.24068099e-02,7.09063464e-03
0.716179,2.26126617e-02,-4.58530205e-03,-1.51661621e-02,2.30342577e-02,-1.27074948e-02,6.70070845e-03
0.717179,2.26335782e-02,-4.74471961e-03,-1.49845404e-02,2.30434067e-02,-1.30047015e-02,6.30718962e-03
0.718180,2.26541638e-02,-4.90360178e-03,-1.48014506e-02,2.30489488e-02,-1.32983293e-02,5.90985673e-03
0.719180,2.26744098e-02,-5.06191389e-03,-1.46169362e-02,2.30509489e-02,-1.35883618e-02,5.50868234e-03
0.720180,2.26942954e-02,-5.21964586e-03,-1.44310766e-02,2.30494088e-02,-1.38748867e-02,5.10385783e-03
0.721180,2.27137907e-02,-5.37680796e-03,-1.42439791e-02,2.30442787e-02,-1.41580736e-02,4.69574925e-03
0.722181,2.27328599e-02,-5.53342010e-03,-1.40557610e-02,2.30354710e-02,-1.44381202e-02,4.28480124e-03
0.723181,2.27514690e-02,-5.68950101e-03,-1.38665330e-02,2.30228997e-02,-1.47152031e-02,3.87143391e-03
0.724181,2.27695983e-02,-5.84506190e-03,-1.36763884e-02,2.30065527e-02,-1.49894518e-02,3.45595564e-03
0.725181,2.27872384e-02,-6.00009020e-03,-1.34853748e-02,2.29864495e-02,-1.52608657e-02,3.03845788e-03
0.726182,2.28043943e-02,-6.15455138e-03,-1.32934982e-02,2.29626689e-02,-1.55293275e-02,2.61882376e-03
0.727182,2.28210831e-02,-6.30839397e-03,-1.31007306e-02,2.29353357e-02,-1.57946268e-02,2.19677899e-03
0.728182,2.28373276e-02,-6.46155938e-03,-1.29070266e-02,2.29045913e-02,-1.60565066e-02,1.77198890e-03
0.729182,2.28531465e-02,-6.61398939e-03,-1.27123363e-02,2.28705366e-02,-1.63146951e-02,1.34415596e-03
0.730183,2.28685580e-02,-6.76565686e-03,-1.25166504e-02,2.28332794e-02,-1.65690544e-02,9.13208071e-04
0.731183,2.28835645e-02,-6.91655465e-03,-1.23199860e-02,2.27928306e-02,-1.68195208e-02,4.79284807e-04
0.732183,2.28981562e-02,-7.06670211e-03,-1.21223967e-02,2.27491328e-02,-1.70661357e-02,4.27615180e-05
0.733183,2.29123147e-02,-7.21613866e-03,-1.19239617e-02,2.27020774e-02,-1.73090145e-02,-3.95815256e-04
0.734184,2.29260192e-02,-7.36491190e-03,-1.17247668e-02,2.26515365e-02,-1.75482918e-02,-8.35839619e-04
0.735184,2.29392505e-02,-7.51305938e-03,-1.15248777e-02,2.25973717e-02,-1.77840312e-02,-1.27677767e-03
0.736184,2.29520079e-02,-7.66060899e-03,-1.13243344e-02,2.25395406e-02,-1.80162425e-02,-1.71825971e-03
0.737184,2.29643036e-02,-7.80756199e-03,-1.11231296e-02,2.24780523e-02,-1.82447964e-02,-2.16015082e-03
0.738185,2.29761634e-02,-7.95389637e-03,-1.09212139e-02,2.24129681e-02,-1.84694425e-02,-2.60252146e-03
0.739185,2.29876219e-02,-8.09957684e-03,-1.07185122e-02,2.23443850e-02,-1.86898596e-02,-3.04555849e-03
0.740185,2.29987153e-02,-8.24456839e-03,-1.05149454e-02,2.22723989e-02,-1.89057198e-02,-3.48943746e-03
0.741185,2.30094715e-02,-8.38884670e-03,-1.03104492e-02,2.21970505e-02,-1.91167286e-02,-3.93419688e-03
0.742186,2.30199082e-02,-8.53241697e-03,-1.01050017e-02,2.21183360e-02,-1.93227293e-02,-4.37963324e-03
0.743186,2.30300296e-02,-8.67531425e-03,-9.89862625e-03,2.20361886e-02,-1.95237029e-02,-4.82528729e-03
0.744186,2.30398271e-02,-8.81759257e-03,-9.69137484e-03,2.19504716e-02,-1.97197039e-02,-5.27050873e-03
0.745186,2.30492878e-02,-8.95931525e-03,-9.48331252e-03,2.18610249e-02,-1.99108222e-02,-5.71457122e-03
0.746187,2.30584025e-02,-9.10053946e-03,-9.27449280e-03,2.17677061e-02,-2.00971131e-02,-6.15681526e-03
0.747187,2.30671723e-02,-9.24130134e-03,-9.06493419e-03,2.16704144e-02,-2.02785217e-02,-6.59676261e-03
0.748187,2.30756131e-02,-9.38160956e-03,-8.85461007e-03,2.15691191e-02,-2.04548608e-02,-7.03418288e-03
0.749187,2.30837582e-02,-9.52145158e-03,-8.64346049e-03,2.14638962e-02,-2.06258773e-02,-7.46910082e-03
0.750188,2.30916466e-02,-9.66079706e-03,-8.43139774e-03,2.13548350e-02,-2.07912233e-02,-7.90165087e-03
0.751188,2.30993164e-02,-9.79961616e-03,-8.21833638e-03,2.12420230e-02,-2.09505600e-02,-8.33194757e-03
0.752188,2.31067964e-02,-9.93789482e-03,-8.00421840e-03,2.11255049e-02,-2.11036298e-02,-8.75994574e-03
0.753188,2.31141005e-02,-1.00756445e-02,-7.78902903e-03,2.10052551e-02,-2.12502981e-02,-9.18535123e-03
0.754189,2.31212250e-02,-1.02129003e-02,-7.57279222e-03,2.08811472e-02,-2.13905146e-02,-9.60758911e-03
0.755189,2.31281580e-02,-1.03497239e-02,-7.35558198e-03,2.07530711e-02,-2.15244279e-02,-1.00259708e-02
0.756189,2.31348835e-02,-1.04861749e-02,-7.13747015e-03,2.06208789e-02,-2.16521490e-02,-1.04397692e-02
0.757189,2.31413918e-02,-1.06222981e-02,-6.91850875e-03,2.04844621e-02,-2.17737293e-02,-1.08483967e-02
0.758190,2.31476867e-02,-1.07581114e-02,-6.69871036e-03,2.03437837e-02,-2.18891051e-02,-1.12515153e-02
0.759190,2.31537870e-02,-1.08936022e-02,-6.47804300e-03,2.01988871e-02,-2.19980850e-02,-1.16490615e-02
0.760190,2.31597217e-02,-1.10287313e-02,-6.25643415e-03,2.00498470e-02,-2.21003312e-02,-1.20411362e-02
0.761190,2.31655247e-02,-1.11634560e-02,-6.03381564e-03,1.98968140e-02,-2.21955741e-02,-1.24279726e-02
0.762191,2.31712218e-02,-1.12977424e-02,-5.81013779e-03,1.97398934e-02,-2.22835836e-02,-1.28096702e-02
0.763191,2.31768230e-02,-1.14315796e-02,-5.58539323e-03,1.95791201e-02,-2.23642456e-02,-1.31860878e-02
0.764191,2.31823210e-02,-1.15649853e-02,-5.35962575e-03,1.94144544e-02,-2.24375926e-02,-1.35568174e-02
0.765191,2.31876943e-02,-1.16979983e-02,-5.13291953e-03,1.92457999e-02,-2.25037713e-02,-1.39212533e-02
0.766192,2.31929152e-02,-1.18306621e-02,-4.90536996e-03,1.90730236e-02,-2.25629333e-02,-1.42787014e-02
0.767192,2.31979618e-02,-1.19630091e-02,-4.67706286e-03,1.88960543e-02,-2.26152289e-02,-1.46286374e-02
0.768192,2.32028263e-02,-1.20950441e-02,-4.44804546e-03,1.87149084e-02,-2.26607099e-02,-1.49708262e-02
0.769192,2.32075162e-02,-1.22267380e-02,-4.21831475e-03,1.85296718e-02,-2.26992654e-02,-1.53053020e-02
0.770193,2.32120509e-02,-1.23580361e-02,-3.98783269e-03,1.83404972e-02,-2.27306853e-02,-1.56323221e-02
0.771193,2.32164526e-02,-1.24888752e-02,-3.75655318e-03,1.81475586e-02,-2.27547395e-02,-1.59522077e-02
0.772193,2.32207350e-02,-1.26192017e-02,-3.52445140e-03,1.79509899e-02,-2.27712456e-02,-1.62651430e-02
0.773193,2.32248953e-02,-1.27489875e-02,-3.29155042e-03,1.77508541e-02,-2.27801575e-02,-1.65710555e-02
0.774194,2.32289133e-02,-1.28782406e-02,-3.05793495e-03,1.75471684e-02,-2.27816580e-02,-1.68696593e-02
0.775194,2.32327550e-02,-1.30069861e-02,-2.82372246e-03,1.73398737e-02,-2.27759899e-02,-1.71604401e-02
0.776194,2.32363833e-02,-1.31352514e-02,-2.58903845e-03,1.71289060e-02,-2.27634170e-02,-1.74428735e-02
0.777194,2.32397696e-02,-1.32630461e-02,-2.35398351e-03,1.69142502e-02,-2.27441303e-02,-1.77166112e-02
0.778195,2.32429009e-02,-1.33903477e-02,-2.11861112e-03,1.66959729e-02,-2.27181812e-02,-1.79815958e-02
0.779195,2.32457794e-02,-1.35170965e-02,-1.88292331e-03,1.64742035e-02,-2.26854312e-02,-1.82380113e-02
0.780195,2.32484211e-02,-1.36432215e-02,-1.64689794e-03,1.62491826e-02,-2.26457728e-02,-1.84863624e-02
0.781195,2.32508388e-02,-1.37686483e-02,-1.41051501e-03,1.60211163e-02,-2.25990593e-02,-1.87270585e-02
0.782196,2.32530322e-02,-1.38933242e-02,-1.17379165e-03,1.57901544e-02,-2.25452538e-02,-1.89603050e-02
0.783196,2.32549828e-02,-1.40172283e-02,-9.36799262e-04,1.55563617e-02,-2.24844784e-02,-1.91860085e-02
0.784196,2.32566553e-02,-1.41403691e-02,-6.99657851e-04,1.53197276e-02,-2.24169949e-02,-1.94038153e-02
0.785196,2.32580044e-02,-1.42627623e-02,-4.62510066e-04,1.50801875e-02,-2.23430809e-02,-1.96132026e-02
0.786197,2.32589939e-02,-1.43844232e-02,-2.25483445e-04,1.48377443e-02,-2.22630561e-02,-1.98138702e-02
0.787197,2.32596025e-02,-1.45053354e-02,1.13417870e-05,1.45924663e-02,-2.21770784e-02,-2.00057645e-02
0.788197,2.32598274e-02,-1.46254469e-02,2.47940534e-04,1.43445082e-02,-2.20851389e-02,-2.01891407e-02
0.789197,2.32596792e-02,-1.47446812e-02,4.84327200e-04,1.40940898e-02,-2.19871197e-02,-2.03644778e-02
0.790198,2.32591706e-02,-1.48629585e-02,7.20521773e-04,1.38414394e-02,-2.18828922e-02,-2.05322795e-02
0.791198,2.32583021e-02,-1.49802137e-02,9.56511511e-04,1.35867222e-02,-2.17723904e-02,-2.06928233e-02
0.792198,2.32570577e-02,-1.50964228e-02,1.19222969e-03,1.33300268e-02,-2.16557521e-02,-2.08461158e-02
0.793198,2.32554049e-02,-1.52115981e-02,1.42755933e-03,1.30713598e-02,-2.15332804e-02,-2.09918883e-02
0.794199,2.32533022e-02,-1.53257637e-02,1.66235978e-03,1.28106802e-02,-2.14053203e-02,-2.11297177e-02
0.795199,2.32507137e-02,-1.54389346e-02,1.89650720e-03,1.25479725e-02,-2.12721688e-02,-2.12592829e-02
0.796199,2.32476206e-02,-1.55510973e-02,2.12992734e-03,1.22832992e-02,-2.11339819e-02,-2.13805471e-02
0.797199,2.32440230e-02,-1.56621999e-02,2.36260318e-03,1.20168115e-02,-2.09907331e-02,-2.14937825e-02
0.798200,2.32399356e-02,-1.57721658e-02,2.59455898e-03,1.17487249e-02,-2.08422803e-02,-2.15994840e-02
0.799200,2.32353783e-02,-1.58809307e-02,2.82582786e-03,1.14792673e-02,-2.06885311e-02,-2.16982052e-02
0.800200,2.32303557e-02,-1.59884489e-02,3.05640097e-03,1.12085880e-02,-2.05294748e-02,-2.17902137e-02
0.801200,2.32248530e-02,-1.60947130e-02,3.28621221e-03,1.09367371e-02,-2.03652693e-02,-2.18754332e-02
0.802201,2.32188392e-02,-1.61997479e-02,3.51514796e-03,1.06636812e-02,-2.01962115e-02,-2.19535055e-02
0.803201,2.32122788e-02,-1.63035883e-02,3.74308121e-03,1.03893596e-02,-2.00226326e-02,-2.20239896e-02
0.804201,2.32051424e-02,-1.64062450e-02,3.96990719e-03,1.01137470e-02,-1.98447477e-02,-2.20865574e-02
0.805201,2.31974313e-02,-1.65077133e-02,4.19560008e-03,9.83693205e-03,-1.96626692e-02,-2.21413467e-02
0.806202,2.31891620e-02,-1.66079450e-02,4.42018423e-03,9.55908175e-03,-1.94763068e-02,-2.21887460e-02
0.807202,2.31803611e-02,-1.67068777e-02,4.64371178e-03,9.28040079e-03,-1.92854961e-02,-2.22292760e-02
0.808202,2.31710495e-02,-1.68044628e-02,4.86621798e-03,9.00105830e-03,-1.90901278e-02,-2.22633306e-02
0.809202,2.31612308e-02,-1.69006871e-02,5.08768604e-03,8.72113053e-03,-1.88902471e-02,-2.22909803e-02
0.810203,2.31508845e-02,-1.69955668e-02,5.30803148e-03,8.44058549e-03,-1.86860398e-02,-2.23118886e-02
0.811203,2.31399866e-02,-1.70891601e-02,5.52715309e-03,8.15934039e-03,-1.84778437e-02,-2.23256171e-02
0.812203,2.31285160e-02,-1.71815124e-02,5.74496086e-03,7.87732841e-03,-1.82659315e-02,-2.23317813e-02
0.813203,2.31164696e-02,-1.72726367e-02,5.96141777e-03,7.59456448e-03,-1.80504132e-02,-2.23302887e-02
0.814204,2.31038672e-02,-1.73625082e-02,6.17655253e-03,7.31116391e-03,-1.78312132e-02,-2.23214051e-02
0.815204,2.30907426e-02,-1.74510796e-02,6.39043543e-03,7.02730240e-03,-1.76081415e-02,-2.23056081e-02
0.816204,2.30771258e-02,-1.75383021e-02,6.60312541e-03,6.74313858e-03,-1.73810068e-02,-2.22832835e-02
0.817204,2.30630339e-02,-1.76241695e-02,6.81464053e-03,6.45874590e-03,-1.71497912e-02,-2.22545543e-02
0.818205,2.30484630e-02,-1.77087213e-02,7.02493794e-03,6.17408686e-03,-1.69146729e-02,-2.22191765e-02
0.819205,2.30333942e-02,-1.77920189e-02,7.23393100e-03,5.88905282e-03,-1.66759274e-02,-2.21766481e-02
0.820205,2.30178115e-02,-1.78741208e-02,7.44154185e-03,5.60354412e-03,-1.64338047e-02,-2.21265134e-02
0.821205,2.30017172e-02,-1.79550552e-02,7.64774607e-03,5.31754334e-03,-1.61884018e-02,-2.20686178e-02
0.822206,2.29851356e-02,-1.80348064e-02,7.85258374e-03,5.03113887e-03,-1.59396101e-02,-2.20031638e-02
0.823206,2.29681065e-02,-1.81133331e-02,8.05613978e-03,4.74448727e-03,-1.56871965e-02,-2.19305901e-02
0.824206,2.29506713e-02,-1.81906117e-02,8.25850315e-03,4.45772905e-03,-1.54309886e-02,-2.18513336e-02
0.825206,2.29328505e-02,-1.82666465e-02,8.45970100e-03,4.17091007e-03,-1.51709505e-02,-2.17654598e-02
0.826207,2.29146418e-02,-1.83414841e-02,8.65969444e-03,3.88396427e-03,-1.49072380e-02,-2.16726466e-02
0.827207,2.28960301e-02,-1.84151960e-02,8.85840712e-03,3.59676124e-03,-1.46401137e-02,-2.15723574e-02
0.828207,2.28770052e-02,-1.84878448e-02,9.05577700e-03,3.30919302e-03,-1.43697928e-02,-2.14641423e-02
0.829207,2.28575746e-02,-1.85594496e-02,9.25179339e-03,3.02124611e-03,-1.40962936e-02,-2.13478444e-02
0.830208,2.28377760e-02,-1.86300045e-02,9.44653641e-03,2.73302384e-03,-1.38194892e-02,-2.12238269e-02
0.831208,2.28176546e-02,-1.86994749e-02,9.64010679e-03,2.44467665e-03,-1.35391367e-02,-2.10925568e-02
0.832208,2.27972472e-02,-1.87678419e-02,9.83258112e-03,2.15631360e-03,-1.32550667e-02,-2.09543492e-02
0.833208,2.27765684e-02,-1.88351268e-02,1.00239707e-02,1.86793583e-03,-1.29672994e-02,-2.08091386e-02
0.834209,2.27556108e-02,-1.89013912e-02,1.02142225e-02,1.57943884e-03,-1.26760403e-02,-2.06564936e-02
0.835209,2.27343570e-02,-1.89667031e-02,1.04032522e-02,1.29068107e-03,-1.23815308e-02,-2.04958077e-02
0.836209,2.27128062e-02,-1.90311200e-02,1.05910298e-02,1.00158712e-03,-1.20839477e-02,-2.03268146e-02
0.837209,2.26909804e-02,-1.90946499e-02,1.07775915e-02,7.12199518e-04,-1.17832447e-02,-2.01496326e-02
0.838210,2.26689206e-02,-1.91572633e-02,1.09630284e-02,4.22654411e-04,-1.14792095e-02,-1.99646932e-02
0.839210,2.26466688e-02,-1.92189271e-02,1.11474352e-02,1.33095319e-04,-1.11716222e-02,-1.97724446e-02
0.840210,2.26242490e-02,-1.92796399e-02,1.13308538e-02,-1.56419100e-04,-1.08604172e-02,-1.95730299e-02
0.841210,2.26016583e-02,-1.93394408e-02,1.15132450e-02,-4.45950587e-04,-1.05457267e-02,-1.93661289e-02
0.842211,2.25788791e-02,-1.93984026e-02,1.16945307e-02,-7.35632870e-04,-1.02278383e-02,-1.91512264e-02
0.843211,2.25558992e-02,-1.94565876e-02,1.18746522e-02,-1.02556722e-03,-9.90699417e-03,-1.89279469e-02
0.844211,2.25327282e-02,-1.95140123e-02,1.20536126e-02,-1.31574292e-03,-9.58323201e-03,-1.86962837e-02
0.845211,2.25093986e-02,-1.95706488e-02,1.22314828e-02,-1.60603366e-03,-9.25639395e-03,-1.84566317e-02
0.846212,2.24859497e-02,-1.96264540e-02,1.24083549e-02,-1.89627465e-03,-8.92626380e-03,-1.82095106e-02
0.847212,2.24624060e-02,-1.96814062e-02,1.25842749e-02,-2.18636658e-03,-8.59274052e-03,-1.79551761e-02
0.848212,2.24387644e-02,-1.97355306e-02,1.27592098e-02,-2.47633417e-03,-8.25595123e-03,-1.76934446e-02
0.849212,2.24150031e-02,-1.97888931e-02,1.29330780e-02,-2.76629145e-03,-7.91621508e-03,-1.74238947e-02
0.850213,2.23911009e-02,-1.98415479e-02,1.31057979e-02,-3.05633539e-03,-7.57380963e-03,-1.71461252e-02
0.851213,2.23670577e-02,-1.98935077e-02,1.32773509e-02,-3.34645330e-03,-7.22882824e-03,-1.68601232e-02
0.852213,2.23428979e-02,-1.99447376e-02,1.34477907e-02,-3.63650768e-03,-6.88115533e-03,-1.65663103e-02
0.853213,2.23186545e-02,-1.99951826e-02,1.36171962e-02,-3.92631223e-03,-6.53059945e-03,-1.62652615e-02
0.854214,2.22943453e-02,-2.00448054e-02,1.37855967e-02,-4.21574149e-03,-6.17707402e-03,-1.59572710e-02
0.855214,2.22699603e-02,-2.00936299e-02,1.39529549e-02,-4.50480440e-03,-5.82077630e-03,-1.56422882e-02
0.856214,2.22454691e-02,-2.01417061e-02,1.41191669e-02,-4.79359516e-03,-5.46204244e-03,-1.53198985e-02
0.857214,2.22208434e-02,-2.01890758e-02,1.42841379e-02,-5.08218565e-03,-5.10117841e-03,-1.49897726e-02
0.858215,2.21960778e-02,-2.02357352e-02,1.44478406e-02,-5.37052918e-03,-4.73829187e-03,-1.46520008e-02
0.859215,2.21711914e-02,-2.02816327e-02,1.46103202e-02,-5.65845374e-03,-4.37328184e-03,-1.43071083e-02
0.860215,2.21462080e-02,-2.03266958e-02,1.47716304e-02,-5.94574605e-03,-4.00598014e-03,-1.39556853e-02
0.861215,2.21211338e-02,-2.03708944e-02,1.49317859e-02,-6.23228545e-03,-3.63641103e-03,-1.35981087e-02
0.862216,2.20959450e-02,-2.04142443e-02,1.50907106e-02,-6.51808190e-03,-3.26483146e-03,-1.32342531e-02
0.863216,2.20706013e-02,-2.04567864e-02,1.52482798e-02,-6.80321379e-03,-2.89162619e-03,-1.28637452e-02
0.864216,2.20450712e-02,-2.04985412e-02,1.54043960e-02,-7.08770673e-03,-2.51709627e-03,-1.24864042e-02
0.865216,2.20193494e-02,-2.05394780e-02,1.55590407e-02,-7.37145080e-03,-2.14131447e-03,-1.21025268e-02
0.866217,2.19934513e-02,-2.05795183e-02,1.57122504e-02,-7.65422009e-03,-1.76416443e-03,-1.17127584e-02
0.867217,2.19673903e-02,-2.06185918e-02,1.58640640e-02,-7.93580185e-03,-1.38556459e-03,-1.13177525e-02
0.868217,2.19411541e-02,-2.06566749e-02,1.60144470e-02,-8.21610621e-03,-1.00565578e-03,-1.09177441e-02
0.869217,2.19147021e-02,-2.06937872e-02,1.61632801e-02,-8.49516345e-03,-6.24800179e-04,-1.05125128e-02
0.870218,2.18879875e-02,-2.07299564e-02,1.63104271e-02,-8.77302554e-03,-2.43405365e-04,-1.01017697e-02
0.871218,2.18609831e-02,-2.07651715e-02,1.64558104e-02,-9.04964163e-03,1.38294355e-04,-9.68559359e-03
0.872218,2.18336892e-02,-2.07993635e-02,1.65994306e-02,-9.32481380e-03,5.20306562e-04,-9.26454591e-03
0.873218,2.18061172e-02,-2.08324403e-02,1.67413221e-02,-9.59828331e-03,9.02732713e-04,-8.83939384e-03
0.874219,2.17782637e-02,-2.08643488e-02,1.68814841e-02,-9.86988626e-03,1.28552359e-03,-8.41065281e-03
0.875219,2.17500927e-02,-2.08950833e-02,1.70198160e-02,-1.01395920e-02,1.66837521e-03,-7.97830846e-03
0.876219,2.17215510e-02,-2.09246669e-02,1.71561675e-02,-1.04074468e-02,2.05084343e-03,-7.54208336e-03
0.877219,2.16925967e-02,-2.09531006e-02,1.72904223e-02,-1.06734371e-02,2.43258527e-03,-7.10191980e-03
0.878220,2.16632168e-02,-2.09803287e-02,1.74225490e-02,-1.09374017e-02,2.81350781e-03,-6.65827157e-03
0.879220,2.16334158e-02,-2.10062478e-02,1.75525621e-02,-1.11990622e-02,3.19368334e-03,-6.21192699e-03
0.880220,2.16031960e-02,-2.10307900e-02,1.76804834e-02,-1.14582172e-02,3.57311872e-03,-5.76356458e-03
0.881220,2.15725260e-02,-2.10539308e-02,1.78062294e-02,-1.17147906e-02,3.95155992e-03,-5.31333171e-03
0.882221,2.15413511e-02,-2.10756869e-02,1.79296486e-02,-1.19688154e-02,4.32855948e-03,-4.86099958e-03
0.883221,2.15096218e-02,-2.10960648e-02,1.80506055e-02,-1.22202966e-02,4.70371861e-03,-4.40644887e-03
0.884221,2.14773174e-02,-2.11150178e-02,1.81690499e-02,-1.24690987e-02,5.07688462e-03,-3.95006016e-03
0.885221,2.14444379e-02,-2.11324412e-02,1.82849854e-02,-1.27149416e-02,5.44809879e-03,-3.49263025e-03
0.886222,2.14109872e-02,-2.11482586e-02,1.83984398e-02,-1.29576061e-02,5.81739362e-03,-3.03489650e-03
0.887222,2.13769377e-02,-2.11624400e-02,1.85093425e-02,-1.31970021e-02,6.18454243e-03,-2.57708407e-03
0.888222,2.13422347e-02,-2.11750004e-02,1.86175447e-02,-1.34331592e-02,6.54910111e-03,-2.11899126e-03
0.889222,2.13068274e-02,-2.11859491e-02,1.87229080e-02,-1.36660907e-02,6.91065744e-03,-1.66048596e-03
0.890223,2.12706942e-02,-2.11952427e-02,1.88253805e-02,-1.38956696e-02,7.26904921e-03,-1.20193788e-03
0.891223,2.12338362e-02,-2.12027804e-02,1.89249725e-02,-1.41216239e-02,7.62431804e-03,-7.44161154e-04
0.892223,2.11962563e-02,-2.12084816e-02,1.90217044e-02,-1.43437273e-02,7.97649318e-03,-2.87889085e-04
0.893223,2.11579286e-02,-2.12123262e-02,1.91155139e-02,-1.45619127e-02,8.32535190e-03,1.66678503e-04
0.894224,2.11187998e-02,-2.12143346e-02,1.92062549e-02,-1.47762222e-02,8.67045047e-03,6.19759937e-04
0.895224,2.10788231e-02,-2.12145173e-02,1.92938007e-02,-1.49866700e-02,9.01140227e-03,1.07146004e-03
0.896224,2.10379838e-02,-2.12128285e-02,1.93781187e-02,-1.51931213e-02,9.34809021e-03,1.52134989e-03
