u,mode_n1,mode_n3,mode_n4,mode_n6,mode_n7,mode_n11
0.454114,3.12264200e-03,1.17307824e-02,1.37953159e-02,-2.04411928e-02,5.63964806e-03,-2.46995906e-03
0.455114,3.11733731e-03,1.18023765e-02,1.37819062e-02,-2.04407748e-02,5.39340981e-03,-2.41624388e-03
0.456114,3.11193195e-03,1.18738633e-02,1.37685859e-02,-2.04384386e-02,5.14639124e-03,-2.36498935e-03
0.457114,3.10664369e-03,1.19451880e-02,1.37554284e-02,-2.04341368e-02,4.89904057e-03,-2.31135286e-03
0.458115,3.10162972e-03,1.20163091e-02,1.37422528e-02,-2.04280651e-02,4.65172007e-03,-2.25130764e-03
0.459115,3.09694348e-03,1.20872108e-02,1.37286222e-02,-2.04206754e-02,4.40462434e-03,-2.18260501e-03
0.460115,3.09253782e-03,1.21579010e-02,1.37139850e-02,-2.04125161e-02,4.15774768e-03,-2.10509054e-03
0.461115,3.08830536e-03,1.22284006e-02,1.36978825e-02,-2.04040309e-02,3.91092169e-03,-2.02035322e-03
0.462116,3.08413065e-03,1.22987347e-02,1.36801800e-02,-2.03953813e-02,3.66389866e-03,-1.93109718e-03
0.463116,3.07993506e-03,1.23689188e-02,1.36611198e-02,-2.03863627e-02,3.41643847e-03,-1.84018987e-03
0.464116,3.07569137e-03,1.24389622e-02,1.36413076e-02,-2.03764872e-02,3.16839312e-03,-1.75010636e-03
0.465116,3.07140749e-03,1.25088654e-02,1.36214622e-02,-2.03651305e-02,2.91970707e-03,-1.66261667e-03
0.466117,3.06709684e-03,1.25786341e-02,1.36021677e-02,-2.03518247e-02,2.67043087e-03,-1.57870465e-03
0.467117,3.06274813e-03,1.26482774e-02,1.35836553e-02,-2.03363624e-02,2.42064711e-03,-1.49886798e-03
0.468117,3.05831878e-03,1.27178121e-02,1.35656976e-02,-2.03189370e-02,2.17044974e-03,-1.42312944e-03
0.469117,3.05375077e-03,1.27872529e-02,1.35477071e-02,-2.03000092e-02,1.91990499e-03,-1.35117952e-03
0.470118,3.04900608e-03,1.28566056e-02,1.35289386e-02,-2.02801595e-02,1.66906197e-03,-1.28222291e-03
0.471118,3.04410062e-03,1.29258582e-02,1.35087651e-02,-2.02598579e-02,1.41797269e-03,-1.21491289e-03
0.472118,3.03911883e-03,1.29949790e-02,1.34868760e-02,-2.02392994e-02,1.16671680e-03,-1.14737391e-03
0.473118,3.03420005e-03,1.30639252e-02,1.34634002e-02,-2.02183527e-02,9.15414847e-04,-1.07747051e-03
0.474119,3.02949932e-03,1.31326499e-02,1.34387980e-02,-2.01966119e-02,6.64213756e-04,-1.00318845e-03
0.475119,3.02512530e-03,1.32011258e-02,1.34137275e-02,-2.01735862e-02,4.13248332e-04,-9.23340103e-04
0.476119,3.02110704e-03,1.32693451e-02,1.33887798e-02,-2.01488296e-02,1.62606431e-04,-8.37765945e-04
0.477119,3.01735827e-03,1.33373354e-02,1.33642985e-02,-2.01221606e-02,-8.77175728e-05,-7.47774062e-04
0.478120,3.01370948e-03,1.34051422e-02,1.33402949e-02,-2.00936330e-02,-3.37814807e-04,-6.55681269e-04
0.479120,3.00994940e-03,1.34728233e-02,1.33164675e-02,-2.00635564e-02,-5.87846254e-04,-5.64395476e-04
0.480120,3.00589456e-03,1.35404259e-02,1.32923435e-02,-2.00323267e-02,-8.37984676e-04,-4.76596041e-04
0.481120,3.00144940e-03,1.36079740e-02,1.32674484e-02,-2.00003049e-02,-1.08835583e-03,-3.94024621e-04
0.482121,2.99664050e-03,1.36754604e-02,1.32414650e-02,-1.99676938e-02,-1.33898776e-03,-3.17000248e-04
0.483121,2.99160822e-03,1.37428476e-02,1.32143016e-02,-1.99344861e-02,-1.58979359e-03,-2.44412626e-04
0.484121,2.98656739e-03,1.38100815e-02,1.31861084e-02,-1.99005084e-02,-1.84058625e-03,-1.73999650e-04
0.485121,2.98174073e-03,1.38771034e-02,1.31571612e-02,-1.98654792e-02,-2.09112621e-03,-1.03081948e-04
0.486122,2.97728349e-03,1.39438747e-02,1.31277793e-02,-1.98291594e-02,-2.34119487e-03,-2.93222020e-05
0.487122,2.97324898e-03,1.40103774e-02,1.30981898e-02,-1.97913760e-02,-2.59063488e-03,4.87268722e-05
0.488122,2.96955636e-03,1.40766298e-02,1.30684867e-02,-1.97521272e-02,-2.83941115e-03,1.31139987e-04
0.489122,2.96603258e-03,1.41426687e-02,1.30386215e-02,-1.97114990e-02,-3.08758291e-03,2.16868320e-04
0.490123,2.96245691e-03,1.42085454e-02,1.30084588e-02,-1.96696572e-02,-3.33529164e-03,3.04014882e-04
0.491123,2.95863335e-03,1.42743044e-02,1.29778445e-02,-1.96267455e-02,-3.58269128e-03,3.90525627e-04
0.492123,2.95444838e-03,1.43399725e-02,1.29466697e-02,-1.95828474e-02,-3.82989624e-03,4.74764786e-04
0.493123,2.94990568e-03,1.44055511e-02,1.29149048e-02,-1.95379660e-02,-4.07693723e-03,5.55970774e-04
0.494124,2.94511920e-03,1.44710152e-02,1.28825843e-02,-1.94920297e-02,-4.32374552e-03,6.34343288e-04
0.495124,2.94028088e-03,1.45363249e-02,1.28497857e-02,-1.94449609e-02,-4.57017853e-03,7.10917372e-04
0.496124,2.93559930e-03,1.46014325e-02,1.28165679e-02,-1.93966794e-02,-4.81604950e-03,7.87078043e-04
0.497124,2.93123181e-03,1.46663053e-02,1.27829614e-02,-1.93471869e-02,-5.06120502e-03,8.64087770e-04
0.498125,2.92724770e-03,1.47309247e-02,1.27489408e-02,-1.92965052e-02,-5.30553716e-03,9.42669588e-04
0.499125,2.92359375e-03,1.47953022e-02,1.27144634e-02,-1.92447131e-02,-5.54904250e-03,1.02275292e-03
0.500125,2.92012473e-03,1.48594655e-02,1.26794819e-02,-1.91918594e-02,-5.79177937e-03,1.10359939e-03
0.501125,2.91663916e-03,1.49234567e-02,1.26439855e-02,-1.91379703e-02,-6.03385933e-03,1.18407335e-03
0.502126,2.91294535e-03,1.49873146e-02,1.26079985e-02,-1.90830175e-02,-6.27538165e-03,1.26310507e-03
0.503126,2.90891808e-03,1.50510639e-02,1.25715707e-02,-1.90269429e-02,-6.51639312e-03,1.34010427e-03
0.504126,2.90453982e-03,1.51147074e-02,1.25347490e-02,-1.89696956e-02,-6.75686071e-03,1.41522874e-03
0.505126,2.89990254e-03,1.51782227e-02,1.24975429e-02,-1.89112483e-02,-6.99666227e-03,1.48935583e-03
0.506127,2.89518589e-03,1.52415719e-02,1.24599222e-02,-1.88516478e-02,-7.23563470e-03,1.56382837e-03
0.507127,2.89060014e-03,1.53047067e-02,1.24218134e-02,-1.87909609e-02,-7.47359024e-03,1.64000347e-03
0.508127,2.88631860e-03,1.53675926e-02,1.23831581e-02,-1.87292946e-02,-7.71041617e-03,1.71869074e-03
0.509127,2.88243300e-03,1.54302083e-02,1.23439296e-02,-1.86666944e-02,-7.94605735e-03,1.79988009e-03
0.510128,2.87890977e-03,1.54925649e-02,1.23041883e-02,-1.86031547e-02,-8.18058239e-03,1.88252472e-03
0.511128,2.87561146e-03,1.55546931e-02,1.22640571e-02,-1.85385715e-02,-8.41411464e-03,1.96483952e-03
0.512128,2.87232804e-03,1.56166420e-02,1.22236958e-02,-1.84727994e-02,-8.64681683e-03,2.04475499e-03
0.513128,2.86884557e-03,1.56784597e-02,1.21832253e-02,-1.84056946e-02,-8.87881239e-03,2.12055594e-03
0.514129,2.86500984e-03,1.57401798e-02,1.21426615e-02,-1.83371892e-02,-9.11014042e-03,2.19144913e-03
0.515129,2.86077875e-03,1.58018102e-02,1.21018774e-02,-1.82673502e-02,-9.34073369e-03,2.25793107e-03
0.516129,2.85623074e-03,1.58633276e-02,1.20606126e-02,-1.81963613e-02,-9.57041337e-03,2.32168481e-03
0.517129,2.85154905e-03,1.59246868e-02,1.20185618e-02,-1.81245061e-02,-9.79895997e-03,2.38523327e-03
0.518130,2.84696026e-03,1.59858271e-02,1.19754575e-02,-1.80520369e-02,-1.00261286e-02,2.45123431e-03
0.519130,2.84266291e-03,1.60467003e-02,1.19312309e-02,-1.79791074e-02,-1.02517782e-02,2.52164111e-03
0.520130,2.83877430e-03,1.61072731e-02,1.18860220e-02,-1.79056667e-02,-1.04758360e-02,2.59726604e-03
0.521130,2.83528266e-03,1.61675497e-02,1.18402138e-02,-1.78314755e-02,-1.06983785e-02,2.67732484e-03
0.522131,2.83206673e-03,1.62275598e-02,1.17942947e-02,-1.77561510e-02,-1.09195428e-02,2.75979299e-03
0.523131,2.82892788e-03,1.62873564e-02,1.17487107e-02,-1.76793154e-02,-1.11395134e-02,2.84184463e-03
0.524131,2.82565998e-03,1.63469950e-02,1.17036905e-02,-1.76007270e-02,-1.13584387e-02,2.92066807e-03
0.525131,2.82211055e-03,1.64065182e-02,1.16591381e-02,-1.75203889e-02,-1.15763907e-02,2.99415516e-03
0.526132,2.81822731e-03,1.64659437e-02,1.16146311e-02,-1.74385857e-02,-1.17933548e-02,3.06145235e-03
0.527132,2.81405932e-03,1.65252584e-02,1.15695391e-02,-1.73557775e-02,-1.20092231e-02,3.12294968e-03
0.528132,2.80973727e-03,1.65844285e-02,1.15232528e-02,-1.72724715e-02,-1.22238687e-02,3.18020480e-03
0.529132,2.80541568e-03,1.66434057e-02,1.14753618e-02,-1.71890107e-02,-1.24371338e-02,3.23526243e-03
0.530133,2.80122259e-03,1.67021511e-02,1.14258858e-02,-1.71054519e-02,-1.26489328e-02,3.29026649e-03
0.531133,2.79722636e-03,1.67606357e-02,1.13752150e-02,-1.70215187e-02,-1.28591812e-02,3.34697212e-03
0.532133,2.79342399e-03,1.68188552e-02,1.13240468e-02,-1.69367041e-02,-1.30678503e-02,3.40655099e-03
0.533133,2.78976915e-03,1.68768171e-02,1.12731090e-02,-1.68504386e-02,-1.32748837e-02,3.46966393e-03
0.534134,2.78620391e-03,1.69345390e-02,1.12229131e-02,-1.67623257e-02,-1.34802178e-02,3.53650620e-03
0.535134,2.78269247e-03,1.69920362e-02,1.11735655e-02,-1.66722878e-02,-1.36837655e-02,3.60691174e-03
0.536134,2.77923154e-03,1.70493167e-02,1.11247333e-02,-1.65806061e-02,-1.38854468e-02,3.68028442e-03
0.537134,2.77583545e-03,1.71063849e-02,1.10757717e-02,-1.64878342e-02,-1.40852560e-02,3.75540997e-03
0.538135,2.77250652e-03,1.71632423e-02,1.10259618e-02,-1.63945725e-02,-1.42832577e-02,3.83034651e-03
0.539135,2.76920422e-03,1.72199013e-02,1.09747997e-02,-1.63012622e-02,-1.44796563e-02,3.90250647e-03
0.540135,2.76583780e-03,1.72763783e-02,1.09221169e-02,-1.62080152e-02,-1.46746831e-02,3.96893587e-03
0.541135,2.76229143e-03,1.73327002e-02,1.08681790e-02,-1.61145895e-02,-1.48685981e-02,4.02727951e-03
0.542136,2.75846640e-03,1.73888844e-02,1.08134790e-02,-1.60204938e-02,-1.50615249e-02,4.07626173e-03
0.543136,2.75434248e-03,1.74449344e-02,1.07585688e-02,-1.59251987e-02,-1.52534309e-02,4.11669087e-03
0.544136,2.75000079e-03,1.75008264e-02,1.07038276e-02,-1.58283100e-02,-1.54440708e-02,4.15131515e-03
0.545136,2.74562043e-03,1.75565150e-02,1.06493666e-02,-1.57297060e-02,-1.56330578e-02,4.18450583e-03
0.546137,2.74142189e-03,1.76119439e-02,1.05950621e-02,-1.56295159e-02,-1.58199575e-02,4.22107547e-03
0.547137,2.73759280e-03,1.76670636e-02,1.05406929e-02,-1.55280073e-02,-1.60044011e-02,4.26503012e-03
0.548137,2.73421093e-03,1.77218546e-02,1.04860982e-02,-1.54254562e-02,-1.61862201e-02,4.31832330e-03
0.549137,2.73122256e-03,1.77763272e-02,1.04312553e-02,-1.53220184e-02,-1.63654149e-02,4.38058212e-03
0.550138,2.72845108e-03,1.78305295e-02,1.03762507e-02,-1.52177584e-02,-1.65422152e-02,4.44908659e-03
0.551138,2.72567600e-03,1.78845167e-02,1.03211379e-02,-1.51126896e-02,-1.67168755e-02,4.52001350e-03
0.552138,2.72271150e-03,1.79383420e-02,1.02658021e-02,-1.50069259e-02,-1.68896964e-02,4.58941734e-03
0.553138,2.71946516e-03,1.79920290e-02,1.02098939e-02,-1.49006970e-02,-1.70608460e-02,4.65425930e-03
0.554139,2.71595785e-03,1.80455739e-02,1.01529335e-02,-1.47943237e-02,-1.72304257e-02,4.71287478e-03
0.555139,2.71227841e-03,1.80989491e-02,1.00945007e-02,-1.46880563e-02,-1.73984491e-02,4.76464324e-03
0.556139,2.70852438e-03,1.81521237e-02,1.00344819e-02,-1.45819080e-02,-1.75649253e-02,4.80954333e-03
0.557139,2.70474577e-03,1.82050782e-02,9.97318666e-03,-1.44755597e-02,-1.77298779e-02,4.84762027e-03
0.558140,2.70093230e-03,1.82578103e-02,9.91128480e-03,-1.43684034e-02,-1.78933254e-02,4.87886860e-03
0.559140,2.69704750e-03,1.83103316e-02,9.84957461e-03,-1.42597525e-02,-1.80552536e-02,4.90372162e-03
0.560140,2.69308493e-03,1.83626476e-02,9.78868491e-03,-1.41490507e-02,-1.82155108e-02,4.92347460e-03
0.561140,2.68911438e-03,1.84147515e-02,9.72882958e-03,-1.40361375e-02,-1.83738492e-02,4.94085489e-03
0.562141,2.68527962e-03,1.84666114e-02,9.66981982e-03,-1.39211831e-02,-1.85298677e-02,4.95968013e-03
0.563141,2.68173956e-03,1.85181925e-02,9.61118936e-03,-1.38046653e-02,-1.86832197e-02,4.98400369e-03
0.564141,2.67859680e-03,1.85694640e-02,9.55249071e-03,-1.36870554e-02,-1.88336022e-02,5.01703018e-03
0.565141,2.67582433e-03,1.86204278e-02,9.49347795e-03,-1.35687006e-02,-1.89809458e-02,5.05985523e-03
0.566142,2.67327050e-03,1.86711146e-02,9.43412261e-03,-1.34497522e-02,-1.91253441e-02,5.11131681e-03
0.567142,2.67071148e-03,1.87215771e-02,9.37444941e-03,-1.33302936e-02,-1.92670471e-02,5.16829782e-03
0.568142,2.66794895e-03,1.87718654e-02,9.31430737e-03,-1.32105075e-02,-1.94063497e-02,5.22686151e-03
0.569142,2.66488459e-03,1.88220047e-02,9.25324555e-03,-1.30907705e-02,-1.95434959e-02,5.28334091e-03
0.570143,2.66154556e-03,1.88719897e-02,9.19064092e-03,-1.29715693e-02,-1.96786857e-02,5.33508664e-03
0.571143,2.65803065e-03,1.89217882e-02,9.12595074e-03,-1.28532804e-02,-1.98120315e-02,5.38036684e-03
0.572143,2.65443846e-03,1.89713690e-02,9.05912098e-03,-1.27358762e-02,-1.99436739e-02,5.41820725e-03
0.573143,2.65080058e-03,1.90207106e-02,8.99064108e-03,-1.26188423e-02,-2.00737100e-02,5.44762621e-03
0.574144,2.64708423e-03,1.90698175e-02,8.92149316e-03,-1.25012748e-02,-2.02022496e-02,5.46802812e-03
0.575144,2.64324583e-03,1.91186994e-02,8.85271039e-03,-1.23822064e-02,-2.03292752e-02,5.47923507e-03
0.576144,2.63930772e-03,1.91673615e-02,8.78499280e-03,-1.22609832e-02,-2.04546471e-02,5.48241889e-03
0.577144,2.63539007e-03,1.92157866e-02,8.71851074e-03,-1.21374155e-02,-2.05780626e-02,5.48013993e-03
0.578145,2.63167719e-03,1.92639414e-02,8.65300832e-03,-1.20117237e-02,-2.06991416e-02,5.47612032e-03
0.579145,2.62832566e-03,1.93117949e-02,8.58813923e-03,-1.18842579e-02,-2.08175304e-02,5.47427516e-03
0.580145,2.62538189e-03,1.93593354e-02,8.52377919e-03,-1.17552134e-02,-2.09329549e-02,5.47777726e-03
0.581145,2.62274776e-03,1.94065865e-02,8.46007288e-03,-1.16245959e-02,-2.10453109e-02,5.48834709e-03
0.582146,2.62024430e-03,1.94535879e-02,8.39721844e-03,-1.14923469e-02,-2.11545234e-02,5.50653556e-03
0.583146,2.61770405e-03,1.95003840e-02,8.33506951e-03,-1.13587088e-02,-2.12606280e-02,5.53189981e-03
0.584146,2.61505143e-03,1.95469920e-02,8.27295551e-03,-1.12243323e-02,-2.13635852e-02,5.56383170e-03
0.585146,2.61230857e-03,1.95934078e-02,8.20980120e-03,-1.10902189e-02,-2.14634741e-02,5.60124989e-03
0.586147,2.60952297e-03,1.96396103e-02,8.14454433e-03,-1.09573354e-02,-2.15604110e-02,5.64253088e-03
0.587147,2.60668623e-03,1.96855892e-02,8.07663703e-03,-1.08261998e-02,-2.16546925e-02,5.68498207e-03
0.588147,2.60370233e-03,1.97313505e-02,8.00619610e-03,-1.06967209e-02,-2.17466874e-02,5.72508146e-03
0.589147,2.60044074e-03,1.97769109e-02,7.93383227e-03,-1.05683345e-02,-2.18367639e-02,5.75918748e-03
0.590148,2.59683811e-03,1.98222779e-02,7.86020992e-03,-1.04403822e-02,-2.19251700e-02,5.78460552e-03
0.591148,2.59296411e-03,1.98674299e-02,7.78569203e-03,-1.03124270e-02,-2.20119626e-02,5.80009043e-03
0.592148,2.58900806e-03,1.99123248e-02,7.71035813e-03,-1.01842920e-02,-2.20970905e-02,5.80594742e-03
0.593148,2.58517607e-03,1.99569122e-02,7.63428738e-03,-1.00558125e-02,-2.21804287e-02,5.80294883e-03
0.594149,2.58157990e-03,2.00011720e-02,7.55794158e-03,-9.92655657e-03,-2.22619314e-02,5.79205187e-03
0.595149,2.57820907e-03,2.00451087e-02,7.48221389e-03,-9.79571695e-03,-2.23415223e-02,5.77389158e-03
0.596149,2.57498313e-03,2.00887539e-02,7.40810365e-03,-9.66242238e-03,-2.24191026e-02,5.74977643e-03
0.597149,2.57186568e-03,2.01321274e-02,7.33626510e-03,-9.52607639e-03,-2.24943864e-02,5.72208608e-03
0.598150,2.56891570e-03,2.01752314e-02,7.26666541e-03,-9.38670619e-03,-2.25669818e-02,5.69446962e-03
0.599150,2.56624569e-03,2.02180513e-02,7.19874613e-03,-9.24483004e-03,-2.26364629e-02,5.67082025e-03
0.600150,2.56390955e-03,2.02605833e-02,7.13182100e-03,-9.10113882e-03,-2.27025401e-02,5.65395882e-03
0.601150,2.56181900e-03,2.03028543e-02,7.06544995e-03,-8.95615795e-03,-2.27651499e-02,5.64475354e-03
0.602151,2.55976954e-03,2.03449135e-02,6.99946349e-03,-8.81017415e-03,-2.28243496e-02,5.64256462e-03
0.603151,2.55755753e-03,2.03868109e-02,6.93364069e-03,-8.66349321e-03,-2.28802781e-02,5.64622594e-03
0.604151,2.55509260e-03,2.04285608e-02,6.86738783e-03,-8.51668485e-03,-2.29329311e-02,5.65527801e-03
0.605151,2.55242459e-03,2.04701442e-02,6.79976361e-03,-8.37060853e-03,-2.29823490e-02,5.66962254e-03
0.606152,2.54963849e-03,2.05115225e-02,6.72981225e-03,-8.22613041e-03,-2.30285645e-02,5.68873629e-03
0.607152,2.54674553e-03,2.05526773e-02,6.65709646e-03,-8.08369218e-03,-2.30718632e-02,5.71037081e-03
0.608152,2.54364852e-03,2.05936129e-02,6.58174074e-03,-7.94323186e-03,-2.31126292e-02,5.73076183e-03
0.609152,2.54023729e-03,2.06343432e-02,6.50422342e-03,-7.80433644e-03,-2.31512831e-02,5.74589352e-03
0.610153,2.53651384e-03,2.06748568e-02,6.42490557e-03,-7.66662691e-03,-2.31880731e-02,5.75313056e-03
0.611153,2.53263651e-03,2.07151059e-02,6.34389799e-03,-7.52989685e-03,-2.32230502e-02,5.75182607e-03
0.612153,2.52882767e-03,2.07550298e-02,6.26132759e-03,-7.39393193e-03,-2.32561775e-02,5.74253469e-03
0.613153,2.52523031e-03,2.07945856e-02,6.17770432e-03,-7.25821383e-03,-2.32874346e-02,5.72542217e-03
0.614154,2.52183765e-03,2.08337793e-02,6.09403171e-03,-7.12183982e-03,-2.33169109e-02,5.69988268e-03
0.615154,2.51857499e-03,2.08726349e-02,6.01143359e-03,-6.98378562e-03,-2.33446283e-02,5.66500155e-03
0.616154,2.51542861e-03,2.09111770e-02,5.93060499e-03,-6.84339689e-03,-2.33704961e-02,5.62148204e-03
0.617154,2.51251069e-03,2.09493938e-02,5.85169941e-03,-6.70045812e-03,-2.33941767e-02,5.57182104e-03
0.618155,2.50996340e-03,2.09872692e-02,5.77456276e-03,-6.55506962e-03,-2.34152996e-02,5.51974815e-03
0.619155,2.50782185e-03,2.10248061e-02,5.69926486e-03,-6.40718233e-03,-2.34335369e-02,5.46831561e-03
0.620155,2.50594972e-03,2.10620520e-02,5.62614392e-03,-6.25657623e-03,-2.34487366e-02,5.41904432e-03
0.621155,2.50414354e-03,2.10990728e-02,5.55543023e-03,-6.10313545e-03,-2.34607998e-02,5.37249996e-03
0.622156,2.50228369e-03,2.11359150e-02,5.48675109e-03,-5.94725224e-03,-2.34695693e-02,5.32963925e-03
0.623156,2.50038740e-03,2.11725870e-02,5.41909716e-03,-5.78986523e-03,-2.34748426e-02,5.29231489e-03
0.624156,2.49850564e-03,2.12090763e-02,5.35136209e-03,-5.63200690e-03,-2.34764138e-02,5.26251686e-03
0.625156,2.49658356e-03,2.12453897e-02,5.28290359e-03,-5.47434889e-03,-2.34743189e-02,5.24072925e-03
0.626157,2.49444045e-03,2.12815561e-02,5.21354668e-03,-5.31716024e-03,-2.34686784e-02,5.22581334e-03
0.627157,2.49191362e-03,2.13176069e-02,5.14310842e-03,-5.16070174e-03,-2.34597654e-02,5.21561399e-03
0.628157,2.48898577e-03,2.13535329e-02,5.07089333e-03,-5.00563022e-03,-2.34477026e-02,5.20860069e-03
0.629157,2.48579178e-03,2.13892874e-02,4.99594429e-03,-4.85280680e-03,-2.34326347e-02,5.20388826e-03
0.630158,2.48245550e-03,2.14248156e-02,4.91764519e-03,-4.70279429e-03,-2.34147250e-02,5.20041160e-03
0.631158,2.47897765e-03,2.14600906e-02,4.83621830e-03,-4.55543145e-03,-2.33942882e-02,5.19601270e-03
0.632158,2.47528441e-03,2.14951069e-02,4.75238345e-03,-4.41010203e-03,-2.33716639e-02,5.18787984e-03
0.633158,2.47138767e-03,2.15298450e-02,4.66666335e-03,-4.26631653e-03,-2.33470788e-02,5.17379899e-03
0.634159,2.46745966e-03,2.15642557e-02,4.57910096e-03,-4.12397076e-03,-2.33206253e-02,5.15294513e-03
0.635159,2.46372205e-03,2.15982743e-02,4.48966736e-03,-3.98302198e-03,-2.32923206e-02,5.12507815e-03
0.636159,2.46027009e-03,2.16318734e-02,4.39896590e-03,-3.84290322e-03,-2.32622807e-02,5.08971257e-03
0.637159,2.45705574e-03,2.16650560e-02,4.30820111e-03,-3.70252015e-03,-2.32306035e-02,5.04572043e-03
0.638160,2.45402213e-03,2.16978464e-02,4.21851502e-03,-3.56081777e-03,-2.31973168e-02,4.99292029e-03
0.639160,2.45124994e-03,2.17302355e-02,4.13038879e-03,-3.41728647e-03,-2.31622139e-02,4.93245113e-03
0.640160,2.44888990e-03,2.17622079e-02,4.04377480e-03,-3.27190471e-03,-2.31250406e-02,4.86649365e-03
0.641160,2.44699117e-03,2.17937681e-02,3.95884460e-03,-3.12450144e-03,-2.30855980e-02,4.79658270e-03
0.642161,2.44541856e-03,2.18249677e-02,3.87625816e-03,-2.97451654e-03,-2.30438071e-02,4.72334288e-03
0.643161,2.44399209e-03,2.18558711e-02,3.79666374e-03,-2.82138956e-03,-2.29995396e-02,4.64759484e-03
0.644161,2.44265865e-03,2.18865140e-02,3.72002535e-03,-2.66513444e-03,-2.29524987e-02,4.57149850e-03
0.645161,2.44147629e-03,2.19169056e-02,3.64561741e-03,-2.50638965e-03,-2.29023566e-02,4.49792043e-03
0.646162,2.44043485e-03,2.19470634e-02,3.57278853e-03,-2.34577699e-03,-2.28488775e-02,4.42871531e-03
0.647162,2.43935340e-03,2.19770453e-02,3.50134425e-03,-2.18357040e-03,-2.27920956e-02,4.36390400e-03
0.648162,2.43800975e-03,2.20069111e-02,3.43123127e-03,-2.01989684e-03,-2.27319912e-02,4.30323643e-03
0.649162,2.43634205e-03,2.20366830e-02,3.36181674e-03,-1.85535891e-03,-2.26685133e-02,4.24753500e-03
0.650163,2.43442908e-03,2.20663387e-02,3.29197931e-03,-1.69097672e-03,-2.26014745e-02,4.19848035e-03
0.651163,2.43230585e-03,2.20958621e-02,3.22080853e-03,-1.52763469e-03,-2.25309180e-02,4.15636617e-03
0.652163,2.42984996e-03,2.21252686e-02,3.14801462e-03,-1.36570427e-03,-2.24570676e-02,4.11949051e-03
0.653163,2.42692924e-03,2.21545748e-02,3.07351130e-03,-1.20534991e-03,-2.23802065e-02,4.08566154e-03
0.654164,2.42359188e-03,2.21837510e-02,2.99679833e-03,-1.04703789e-03,-2.23004622e-02,4.05416558e-03
0.655164,2.42002629e-03,2.22127269e-02,2.91710420e-03,-8.91454518e-04,-2.22178681e-02,4.02529622e-03
0.656164,2.41634477e-03,2.22414498e-02,2.83416733e-03,-7.38872588e-04,-2.21326281e-02,3.99816241e-03
0.657164,2.41249861e-03,2.22699029e-02,2.74836804e-03,-5.89026603e-04,-2.20450779e-02,3.97004912e-03
0.658165,2.40846236e-03,2.22980755e-02,2.66020824e-03,-4.41497294e-04,-2.19555628e-02,3.93837516e-03
0.659165,2.40439232e-03,2.23259064e-02,2.56965841e-03,-2.96274514e-04,-2.18641682e-02,3.90240701e-03
0.660165,2.40052206e-03,2.23533240e-02,2.47669393e-03,-1.53328524e-04,-2.17709423e-02,3.86256583e-03
0.661165,2.39693751e-03,2.23802856e-02,2.38187807e-03,-1.21573614e-05,-2.16760093e-02,3.81803390e-03
0.662166,2.39357009e-03,2.24068008e-02,2.28630075e-03,1.28193280e-04,-2.15796144e-02,3.76681408e-03
0.663166,2.39042626e-03,2.24328666e-02,2.19069037e-03,2.68403835e-04,-2.14818510e-02,3.70773371e-03
0.664166,2.38767300e-03,2.24584472e-02,2.09519709e-03,4.08689526e-04,-2.13826128e-02,3.64166685e-03
0.665166,2.38544286e-03,2.24835152e-02,2.00012056e-03,5.49376054e-04,-2.12817739e-02,3.56990151e-03
0.666167,2.38366696e-03,2.25080927e-02,1.90641458e-03,6.91318728e-04,-2.11793228e-02,3.49236769e-03
0.667167,2.38219738e-03,2.25322359e-02,1.81502721e-03,8.35368151e-04,-2.10752701e-02,3.40859183e-03
0.668167,2.38103880e-03,2.25559647e-02,1.72617013e-03,9.81768238e-04,-2.09694193e-02,3.31944513e-03
0.669167,2.38027915e-03,2.25792863e-02,1.63955281e-03,1.13032057e-03,-2.08615160e-02,3.22713895e-03
0.670168,2.37986753e-03,2.26022292e-02,1.55542351e-03,1.28125648e-03,-2.07513574e-02,3.13304140e-03
0.671168,2.37958233e-03,2.26248733e-02,1.47438172e-03,1.43508148e-03,-2.06389019e-02,3.03739519e-03
0.672168,2.37928787e-03,2.26472770e-02,1.39652376e-03,1.59188565e-03,-2.05239693e-02,2.94093680e-03
0.673168,2.37901781e-03,2.26694614e-02,1.32108435e-03,1.75101452e-03,-2.04063025e-02,2.84566372e-03
0.674169,2.37875975e-03,2.26914485e-02,1.24746284e-03,1.91192182e-03,-2.02857034e-02,2.75321109e-03
0.675169,2.37831760e-03,2.27132996e-02,1.17572087e-03,2.07460088e-03,-2.01621525e-02,2.66376688e-03
0.676169,2.37751002e-03,2.27350727e-02,1.10579031e-03,2.23894466e-03,-2.00356236e-02,2.57742572e-03
0.677169,2.37635468e-03,2.27567754e-02,1.03677057e-03,2.40414281e-03,-1.99059464e-02,2.49546898e-03
0.678170,2.37491957e-03,2.27783977e-02,9.67596979e-04,2.56921546e-03,-1.97730525e-02,2.41897908e-03
0.679170,2.37309573e-03,2.27999598e-02,8.97950572e-04,2.73379263e-03,-1.96370136e-02,2.34752095e-03
0.680170,2.37074223e-03,2.28214902e-02,8.27803858e-04,2.89777399e-03,-1.94980158e-02,2.28010317e-03
0.681170,2.36790624e-03,2.28429662e-02,7.56443989e-04,3.06049656e-03,-1.93560235e-02,2.21713584e-03
0.682171,2.36474982e-03,2.28643361e-02,6.82883271e-04,3.22105126e-03,-1.92110843e-02,2.15912180e-03
